299291
3791	1013	46
3791	7499	46
3791	13845	46
3791	25677	46
3791	3088	46
3791	2396	46
3791	40978	46
3791	6408	46
3791	1970	46
3791	37019	46
3791	25716	46
3791	3212	46
3791	23891	46
3791	20932	46
3791	7932	46
3791	1037	46
3791	118	18
3791	26878	19
3791	1955	8
3791	30389	8
3791	8670	47
3791	208	9
3791	12576	26
42358	15302	48
46248	12189	8
13631	26877	49
13631	4042	49
13631	27731	50
13631	3749	8
13631	20820	51
13631	13190	52
13631	40572	53
109	28533	27
109	30623	14
109	30682	14
109	40200	14
109	22825	14
109	28238	14
109	45699	14
109	10243	14
109	18360	14
109	19534	14
109	17082	14
109	5434	14
109	36927	14
109	32233	14
109	11425	14
109	38424	14
109	32844	14
109	27723	14
109	9911	14
109	20269	14
109	28065	14
109	34979	14
109	27974	14
109	19478	14
109	3791	14
109	42474	14
109	45876	14
109	11228	14
109	48143	14
109	15495	14
109	40527	14
109	36562	14
109	31729	14
109	23225	14
109	34284	14
109	118	44
109	118	18
109	26878	19
109	4152	20
109	230	21
109	208	9
109	776	26
109	115	26
109	3622	26
3736	891	54
3736	2554	23
3736	1614	46
3736	349	46
3736	1814	46
3736	10593	46
3736	1371	46
3736	4810	46
3736	4397	46
3736	18518	46
3736	42	46
3736	17844	46
3736	21354	46
3736	118	18
3736	26878	19
3736	22171	8
3736	39047	8
3736	1955	8
3736	21354	45
3736	36739	26
7273	23719	48
7273	23	8
7273	1630	55
7273	9	56
12105	12812	8
12105	1602	9
12105	31689	57
28	118	25
28	232	25
28	92	25
28	336	25
28	470	25
28	18	25
28	1575	25
28	1869	25
28	373	25
28	302	25
28	1422	25
28	5143	25
28	17857	14
28	10803	14
28	18944	14
28	9111	14
28	41101	14
28	23292	14
28	24453	14
28	1013	14
28	22822	14
28	48560	14
28	40226	14
28	46047	14
28	38139	14
28	39683	14
28	24870	14
28	46730	14
28	26554	14
28	22092	14
28	37577	14
28	47193	14
28	22376	14
28	13229	14
28	4472	14
28	43586	14
28	23606	14
28	43963	14
28	39220	14
28	18210	14
28	3688	43
28	36218	58
28	49607	59
28	49482	16
28	14090	19
28	4036	8
28	9104	8
28	15032	8
28	17857	20
28	30984	21
28	22169	22
28	3688	60
28	28	18
28	33067	2
28	6887	2
28	8972	2
28	33922	2
28	23547	2
28	1424	9
28	31146	9
28	3534	9
28	4179	9
28	208	9
28	1869	26
28	837	26
28	3572	26
28	12697	26
28	802	26
28	8	26
28	440	26
28	8138	26
28	3732	26
28	13076	26
28	452	26
28	232	26
28	6277	26
28	304	26
28	838	26
28	378	26
28	1123	26
336	499	25
336	1243	25
336	18	25
336	1152	25
336	1368	25
336	373	25
336	6020	25
336	129	25
336	420	25
336	1575	25
336	216	25
336	712	25
336	3688	25
336	4830	25
336	318	25
336	6277	25
336	834	25
336	94	25
336	1451	25
336	118	25
336	612	25
336	100	25
336	120	25
336	12684	25
336	3646	25
336	746	25
336	1636	25
336	4888	25
336	92	25
336	8	25
336	543	25
336	122	25
336	5578	25
336	378	25
336	13756	25
336	370	25
336	1485	25
336	11604	25
336	363	25
336	13799	25
336	15562	25
336	802	25
336	4432	25
336	646	25
336	405	25
336	43	25
336	66	25
336	232	25
336	9385	25
336	7257	25
336	1422	25
336	2195	25
336	5151	25
336	534	25
336	82	25
336	50	25
336	559	25
336	1146	25
336	8138	25
336	28	25
336	470	25
336	40233	45
336	49534	61
336	336	18
336	33067	2
336	26820	2
336	14397	2
336	8972	2
336	33922	2
336	23547	2
336	25517	19
336	4036	8
336	9104	8
336	15032	8
336	15957	20
336	7745	20
336	868	21
336	29867	9
336	4179	9
336	31146	9
336	3534	9
336	41512	9
336	1329	28
336	499	26
336	420	26
336	29975	26
336	3646	26
336	15562	26
336	4432	26
336	5733	26
336	559	26
336	1146	26
336	318	26
336	120	26
336	3777	14
336	14626	14
336	21698	14
336	9492	14
336	15091	14
336	4967	14
336	25507	14
336	8685	14
336	20448	14
336	17190	14
336	32850	14
336	10798	14
336	2859	14
336	14134	14
336	1468	14
336	3272	14
336	1481	14
336	9819	14
336	5822	14
336	636	14
336	3344	14
336	8971	14
336	3275	14
336	8061	14
336	16479	14
336	49482	16
336	9607	23
336	9607	23
336	36998	23
18125	22320	44
18125	43	18
18125	2631	19
18	118	25
18	336	25
18	92	25
18	120	25
18	43	25
18	470	25
18	45	25
18	689	25
18	6356	25
18	9234	25
18	763	25
18	0	25
18	646	25
18	66	25
18	94	25
18	1530	25
18	247	25
18	314	25
18	232	25
18	522	25
18	196	25
18	353	25
18	331	25
18	1422	25
18	746	25
18	1694	25
18	1821	25
18	405	25
18	100	25
18	299	25
18	3000	25
18	749	25
18	82	25
18	534	25
18	5986	25
18	149	25
18	13114	25
18	1010	25
18	705	25
18	5578	25
18	122	25
18	802	25
18	8	25
18	837	25
18	19965	25
18	304	25
18	28	25
18	1869	25
18	838	25
18	6277	25
18	378	25
18	452	25
18	543	25
18	778	25
18	8734	25
18	373	25
18	1995	25
18	5143	25
18	1165	25
18	1451	25
18	7257	25
18	1031	25
18	3513	25
18	5705	25
18	6917	25
18	9464	25
18	9385	25
18	2195	25
18	894	25
18	3148	25
18	5306	25
18	1208	25
18	606	25
18	4795	25
18	2862	25
18	833	25
18	11753	25
18	363	25
18	5619	25
18	9764	25
18	4178	25
18	7228	25
18	18583	25
18	1611	25
18	129	25
18	7886	25
18	3864	25
18	5138	25
18	12684	25
18	447	25
18	3358	25
18	18383	25
18	4513	25
18	6544	25
18	1152	25
18	9571	25
18	3401	25
18	16182	25
18	11604	25
18	1547	25
18	1243	25
18	216	25
18	370	25
18	2771	25
18	2053	25
18	4888	25
18	834	25
18	2540	25
18	4830	25
18	1957	25
18	770	25
18	318	25
18	1146	25
18	3646	25
18	5733	25
18	612	25
18	4432	25
18	420	25
18	15562	25
18	559	25
18	499	25
18	712	25
18	1296	25
18	3332	25
18	6509	25
18	6837	25
18	327	25
18	10181	25
18	5341	25
18	4423	25
18	590	25
18	21575	25
18	8138	25
18	1575	25
18	23831	62
18	18	18
18	20701	63
18	4235	63
18	33306	2
18	33067	2
18	12683	2
18	44894	2
18	26820	2
18	42706	2
18	14397	2
18	8972	2
18	33922	2
18	23547	2
18	22541	45
18	1188	45
18	34143	17
18	2631	19
18	4036	8
18	9104	8
18	15032	8
18	20321	8
18	194	20
18	391	20
18	977	21
18	2631	60
18	1602	9
18	94	26
18	646	26
18	45	26
18	120	26
18	6356	26
18	763	26
18	0	26
18	689	26
18	66	26
18	325	26
18	1296	26
18	901	26
18	40914	27
18	14073	40
18	46038	41
18	32129	41
18	1887	14
18	1188	14
18	391	14
18	16539	14
18	1635	14
18	4892	14
18	3937	14
18	10830	14
18	497	14
18	2921	14
18	9548	14
18	1423	14
18	9292	14
18	22083	14
18	2337	14
18	4665	14
18	49482	16
18	2921	64
18	6974	64
18	24428	64
18	32830	64
18	2022	23
18	535	23
18	15011	23
8065	208	9
10363	2409	1
10363	230	1
10363	9049	65
10363	18076	31
10363	409	3
10363	323	3
10363	18792	3
10363	24101	3
10363	87	3
10363	1318	3
10363	12037	3
10363	230	4
10363	56	5
10363	118	6
10363	3	7
10363	14733	66
10363	2	8
10363	2968	9
10363	6223	9
10363	1850	10
10363	49040	67
10363	1020	68
10363	955	69
10363	526	11
10363	5002	70
10363	1822	70
10363	15052	12
10363	15716	12
10363	6586	39
10363	35163	39
10363	4754	39
10363	1576	39
3907	2148	54
3907	13231	54
3907	5778	54
3907	43501	46
3907	44319	46
3907	1868	46
3907	51	46
3907	358	46
3907	1139	46
3907	14245	46
3907	5942	46
3907	3076	46
3907	704	46
3907	7115	46
3907	1558	46
3907	7999	46
3907	13606	46
3907	40143	46
3907	22142	46
3907	297	46
3907	4737	46
3907	7932	46
3907	7323	46
3907	8318	46
3907	3922	46
3907	11394	46
3907	1510	46
3907	592	46
3907	5642	46
3907	536	46
3907	4893	46
3907	6608	46
3907	37957	46
3907	113	46
3907	10760	46
3907	3446	46
3907	367	46
3907	7646	46
3907	3123	46
3907	349	46
3907	4397	46
3907	11500	46
3907	13197	46
3907	6392	46
3907	8144	46
3907	1974	46
3907	35307	46
3907	1424	9
3907	31146	9
3907	4179	9
3907	9062	44
3907	2148	18
3907	9062	18
3907	9062	18
3907	2148	18
3907	1123	18
3907	646	18
3907	2148	18
3907	214	18
3907	5778	18
3907	13231	18
3907	1123	18
3907	1955	8
3907	26842	8
3907	15011	23
6837	32568	45
6837	40002	14
6837	43820	14
6837	37157	14
6837	48098	14
6837	44305	14
6837	25345	14
6837	33472	14
6837	14245	14
6837	13938	14
6837	49482	16
6837	2631	19
6837	4036	8
6837	9104	8
6837	15032	8
6837	14245	20
6837	3373	21
6837	6031	21
6837	6837	18
6837	33067	2
6837	8972	2
6837	33922	2
6837	15011	23
6837	34522	23
6837	470	25
6837	18	25
6837	49025	28
6837	82	26
6837	1694	26
1694	18007	14
1694	43165	14
1694	29188	14
1694	34137	14
1694	31635	14
1694	19078	14
1694	34670	14
1694	21239	14
1694	24102	14
1694	12459	14
1694	25256	14
1694	19286	14
1694	35039	14
1694	42993	14
1694	18109	14
1694	2977	14
1694	5843	14
1694	32389	14
1694	49482	16
1694	216	25
1694	470	25
1694	18	25
1694	373	25
1694	452	25
1694	28	25
1694	1694	18
1694	2631	19
1694	4036	8
1694	9104	8
1694	15032	8
1694	2396	20
1694	6031	21
1694	33067	2
1694	33306	2
1694	8972	2
1694	33922	2
1694	15011	23
1694	34522	23
1694	31865	71
1694	82	26
1694	353	26
1694	1422	26
1694	1821	26
1694	6837	26
1694	325	26
1694	7969	26
1694	1123	26
1694	646	26
1122	5208	40
1122	5893	40
1122	535	23
1122	470	54
1122	2678	54
1122	33287	54
1122	5779	54
1122	26106	54
1122	1037	46
1122	7932	46
1122	16606	46
1122	5458	46
1122	28641	46
1122	362	46
1122	8953	46
1122	14244	46
1122	33287	44
1122	26106	44
1122	470	18
1122	26106	18
1122	2678	18
1122	2631	19
1122	26842	8
1122	308	8
1122	8715	72
1122	34371	9
1122	31146	9
1122	3534	9
1122	4179	9
1122	9201	9
1122	42584	26
1122	37296	26
1122	10662	26
1122	16125	26
3332	15353	14
3332	10672	14
3332	49482	16
3332	34143	17
3332	49534	61
3332	2631	19
3332	9104	8
3332	4036	8
3332	15032	8
3332	5837	20
3332	1456	21
3332	43456	22
3332	3332	18
3332	4179	9
3332	33067	2
3332	535	23
3332	2022	23
3332	15011	23
3332	470	25
3332	120	25
3332	18	25
3332	120	26
3332	100	26
3332	27777	26
3332	35624	26
4423	34143	17
4423	4423	18
4423	2631	19
4423	4036	8
4423	17130	8
4423	15032	8
4423	9104	8
4423	43036	21
4423	230	21
4423	33067	2
4423	28097	2
4423	8972	2
4423	33922	2
4423	2022	23
4423	535	23
4423	15011	23
4423	470	25
4423	373	25
4423	18	25
4423	16570	28
6020	36218	58
6020	45823	43
6020	26878	19
6020	4036	8
6020	17130	8
6020	9104	8
6020	15032	8
6020	230	21
6020	23367	22
6020	6020	18
6020	29867	9
6020	33067	2
6020	28097	2
6020	8972	2
6020	33922	2
6020	22353	2
6020	9607	23
6020	336	25
6020	373	25
6020	1329	28
13924	17618	54
13924	37634	46
13924	15390	46
13924	14678	46
13924	8616	46
13924	16703	46
13924	14879	46
13924	1100	46
13924	44022	46
13924	17618	44
13924	120	18
13924	132	8
13924	43633	26
22580	41078	8
712	49482	16
712	712	18
712	25517	19
712	9104	8
712	4036	8
712	15032	8
712	5996	20
712	116	21
712	47726	22
712	47726	63
712	33067	2
712	8972	2
712	33922	2
712	36998	23
712	9607	23
712	26180	23
712	36998	23
712	36998	23
712	470	25
712	336	25
712	18	25
712	373	25
712	8670	28
712	499	26
712	420	26
712	4432	26
48702	14250	14
48702	120	18
48702	2631	19
48702	535	23
48702	208	9
12123	8449	48
263	18	73
263	470	73
263	378	73
263	120	73
263	118	73
263	43	73
7596	4370	67
7596	41	67
7596	2	8
7596	13210	1
7596	602	12
7596	8085	2
7596	208	9
7596	174	3
7596	6005	3
7596	4715	3
7596	1136	3
7596	223	3
7596	62	3
7596	13210	4
7596	214	6
7596	21689	6
7596	1123	6
7596	3	7
7596	592	35
10714	49482	16
10714	14090	19
10714	9104	8
10714	4036	8
10714	17130	8
10714	15032	8
10714	3685	21
10714	10714	18
10714	33067	2
10714	17331	2
10714	43922	2
10714	8972	2
10714	33922	2
10714	34522	23
10714	302	25
10714	1010	26
1422	45748	14
1422	32798	14
1422	22809	44
1422	30414	44
1422	2025	44
1422	49482	16
1422	1422	18
1422	2631	19
1422	4036	8
1422	15032	8
1422	9104	8
1422	827	20
1422	49534	61
1422	33067	2
1422	8972	2
1422	33922	2
1422	2022	23
1422	535	23
1422	15011	23
1422	18	25
1422	43	25
1422	353	25
1422	232	25
1422	470	25
1422	118	25
1422	689	25
1422	120	25
1422	336	25
1422	373	25
1422	931	21
1422	353	26
1422	1694	26
1422	1821	26
1422	1418	26
1422	10601	26
1422	327	26
1422	331	26
1422	3000	26
1422	8326	26
499	140	14
499	49436	14
499	8503	14
499	16303	14
499	15944	14
499	1014	14
499	691	14
499	6217	14
499	11835	14
499	8642	14
499	46079	14
499	5499	14
499	19958	14
499	2848	14
499	49482	16
499	336	25
499	118	25
499	232	25
499	470	25
499	373	25
499	18	25
499	499	18
499	25517	19
499	4036	8
499	9104	8
499	15032	8
499	140	20
499	116	21
499	4916	9
499	208	9
499	29867	9
499	33067	2
499	8972	2
499	33922	2
499	23547	2
499	420	26
499	336	26
499	712	26
499	15562	26
499	559	26
4432	37579	14
4432	26743	14
4432	46905	14
4432	45476	14
4432	47492	14
4432	8866	14
4432	37574	14
4432	30720	14
4432	25985	14
4432	15070	14
4432	36218	58
4432	49482	16
4432	4432	18
4432	25517	19
4432	4036	8
4432	9104	8
4432	15032	8
4432	2375	20
4432	4916	9
4432	33067	2
4432	8972	2
4432	33922	2
4432	36998	23
4432	470	25
4432	336	25
4432	18	25
4432	373	25
4432	612	26
4432	318	26
4432	420	26
4432	336	26
4432	712	26
6162	39295	14
6162	45029	14
6162	23913	14
6162	44969	14
6162	2074	14
6162	36218	58
6162	49482	16
6162	6162	18
6162	14090	19
6162	4036	8
6162	9104	8
6162	15032	8
6162	2074	20
6162	12125	21
6162	33067	2
6162	8972	2
6162	33922	2
6162	30799	23
6162	373	25
6162	13076	26
6162	778	26
6162	452	26
33994	44546	60
33994	208	9
37493	1304	74
26644	7193	14
26644	13191	14
26644	18843	14
26644	22026	14
26644	21503	14
26644	14747	14
26644	27913	14
26644	7232	14
26644	1013	46
26644	120	44
26644	15376	45
26644	120	18
26644	5257	20
26644	26686	75
26644	535	23
26644	42397	26
26644	40257	26
26644	37010	26
26644	6541	26
26644	16451	26
26644	26143	26
26644	8172	26
5058	5183	40
5058	34374	54
5058	470	54
5058	7432	54
5058	41520	54
5058	28225	46
5058	22074	46
5058	27405	46
5058	41320	46
5058	25773	46
5058	971	46
5058	5806	46
5058	18518	46
5058	2397	46
5058	7077	46
5058	3164	46
5058	41753	46
5058	47180	46
5058	17212	46
5058	2745	46
5058	1653	46
5058	3490	46
5058	367	46
5058	1396	46
5058	20559	46
5058	6392	46
5058	4916	9
5058	7432	44
5058	34374	44
5058	470	18
5058	936	18
5058	41520	18
5058	34474	18
5058	22171	8
5058	1955	8
5058	308	8
5058	535	23
5058	46511	26
5058	23158	26
5058	17610	26
6075	1023	13
6075	26134	32
6075	1037	31
6075	2	8
6075	32376	33
6075	130	1
6075	3481	11
6075	204	11
6075	1424	9
6075	3534	9
6075	4179	9
6075	11012	9
6075	1398	9
6075	27880	36
6075	48463	76
6075	6694	76
6075	25451	39
6075	174	3
6075	8906	3
6075	4455	3
6075	1136	3
6075	223	3
6075	8622	3
6075	130	4
6075	120	6
6075	3	7
6075	1037	35
46489	30874	44
46489	470	18
46489	2631	19
46489	49987	8
43499	14603	42
43499	1602	9
43499	25588	23
43499	26180	23
28058	2631	43
28058	5824	8
28058	10679	77
28058	247	78
28058	314	78
28058	232	78
28058	145	78
28058	1448	78
28058	2148	78
28058	646	78
28058	18	78
28058	94	78
28058	1424	9
28058	3534	9
28058	4179	9
12935	9377	8
12935	208	9
97	1133	79
97	26371	79
97	9052	48
97	967	48
97	1880	80
4522	9097	44
4522	28776	44
4522	26148	44
4522	31167	44
4522	4632	44
4522	3769	44
4522	40132	44
4522	7790	44
4522	12757	44
4522	10830	44
4522	4665	44
4522	1887	44
4522	497	44
4522	45950	81
4522	46381	81
4522	47243	81
4522	42694	81
4522	45	18
4522	689	18
4522	9234	18
4522	18	18
4522	120	18
4522	0	18
4522	2631	19
4522	264	8
536	1530	54
536	15406	54
536	10018	82
536	10018	41
536	3763	46
536	1013	46
536	1737	46
536	2218	46
536	9292	46
536	10760	46
536	1035	46
536	3907	46
536	1653	46
536	1974	46
536	367	46
536	827	46
536	3123	46
536	1331	46
536	11394	46
536	1072	46
536	1822	46
536	40518	46
536	47338	46
536	10018	83
536	1530	44
536	1530	18
536	26842	8
536	22171	8
536	17954	8
536	1955	8
536	535	23
536	2022	23
536	5633	26
536	36962	26
536	38462	26
536	31683	26
536	26019	26
536	15406	26
536	38329	26
536	7309	26
536	35416	26
194	32129	54
194	18	54
194	10592	14
194	34491	14
194	19288	46
194	15599	46
194	14967	46
194	1035	46
194	1444	46
194	33414	46
194	1510	46
194	5877	46
194	18	18
194	2531	18
194	7291	18
194	1722	18
194	12626	18
194	120	18
194	20825	19
194	1955	8
194	6038	8
194	22171	8
194	28600	8
194	4522	47
194	535	23
194	38534	26
45048	4916	9
45048	32879	8
3212	405	54
3212	42632	46
3212	38632	46
3212	18210	46
3212	6708	46
3212	7745	46
3212	358	46
3212	140	46
3212	16205	46
3212	33	46
3212	28651	46
3212	45060	46
3212	5597	46
3212	5642	46
3212	4070	46
3212	3791	46
3212	7167	46
3212	15957	46
3212	15331	46
3212	6949	46
3212	2669	46
3212	1395	46
3212	42	46
3212	5393	46
3212	49192	46
3212	7190	46
3212	4207	46
3212	17844	46
3212	8173	46
3212	5894	46
3212	405	18
3212	1955	8
3212	26842	8
3212	22171	8
3212	9170	8
3212	46520	23
24919	10538	11
24919	1023	13
24919	5332	31
24919	2	8
24919	16277	33
24919	3126	1
24919	934	12
24919	6911	9
24919	4916	9
24919	1398	9
24919	3534	9
24919	4179	9
24919	4137	84
24919	11973	39
24919	15922	39
24919	14423	39
24919	418	3
24919	1425	3
24919	2302	3
24919	5612	3
24919	4169	3
24919	582	3
24919	1187	3
24919	1136	3
24919	3	7
30243	3666	85
30243	10671	85
30243	8361	85
30243	14289	85
30243	1106	85
30243	3239	85
30243	9214	37
30243	8144	37
30243	6525	37
30243	3729	70
30243	3134	29
30243	12183	29
30243	4615	29
30243	10633	29
30243	7557	29
30243	4132	29
30243	10700	29
30243	8144	31
30243	2	8
30243	20157	76
30243	3899	76
30243	25912	76
30243	46606	76
30243	13509	76
30243	13744	76
30243	31668	38
30243	1613	11
30243	43399	86
30243	7203	86
30243	6068	86
30243	12278	86
30243	1549	86
30243	1412	86
30243	1270	3
30243	4501	3
30243	54	3
30243	1388	3
30243	578	3
30243	24101	3
30243	5601	3
30243	173	3
30243	1746	3
30243	1981	3
30243	7543	67
30243	15367	67
30243	41847	67
30243	20969	67
30243	5177	87
30243	216	6
30243	3	7
30243	13169	30
30243	28642	30
30243	17290	30
30243	34081	30
37518	18342	31
37518	2	8
37518	1861	1
37518	208	9
37518	23384	88
37518	323	3
37518	14	7
37518	18342	35
37518	3634	13
396	20396	54
396	28098	54
396	33276	54
396	4149	46
396	30417	46
396	14820	46
396	23896	46
396	5340	46
396	13458	46
396	9019	46
396	6978	46
396	14947	46
396	4487	46
396	28098	44
396	20396	44
396	33276	44
396	13043	89
396	120	18
396	132	8
396	1955	8
396	33276	60
396	535	23
7077	4804	54
7077	22074	46
7077	3164	46
7077	5058	46
7077	1653	46
7077	1396	46
7077	17804	46
7077	7999	46
7077	25986	46
7077	11219	46
7077	46636	46
7077	6582	46
7077	36788	46
7077	1013	46
7077	6621	46
7077	4406	46
7077	2727	46
7077	47724	44
7077	4804	44
7077	120	18
7077	132	8
7077	1955	8
7077	535	23
7077	1602	9
7077	7518	67
7077	4524	67
7077	11193	67
7077	20576	26
367	3868	14
367	6785	54
367	214	54
367	23501	54
367	214	54
367	34522	23
367	10895	46
367	13606	46
367	18342	46
367	14947	46
367	3763	46
367	2480	46
367	22055	46
367	1814	46
367	1974	46
367	49192	46
367	4931	46
367	1635	46
367	6346	46
367	2641	46
367	5142	46
367	40866	46
367	5248	46
367	7167	46
367	143	46
367	10837	46
367	20932	46
367	4737	46
367	35861	46
367	22678	46
367	2534	46
367	5257	46
367	3729	46
367	3922	46
367	3070	46
367	22006	46
367	4810	46
367	25158	46
367	1510	46
367	5597	46
367	350	46
367	8644	46
367	10238	46
367	12227	46
367	6925	46
367	18212	46
367	37957	46
367	35633	46
367	113	46
367	11415	46
367	7745	46
367	3446	46
367	1653	46
367	17378	46
367	5894	46
367	27222	46
367	297	46
367	3123	46
367	11500	46
367	26674	46
367	13197	46
367	38833	46
367	18518	46
367	9742	46
367	6582	46
367	2218	46
367	28645	46
367	6424	46
367	1013	46
367	1558	46
367	2669	46
367	7932	46
367	14126	46
367	10240	46
367	11320	46
367	9004	46
367	43501	46
367	16606	46
367	17857	46
367	18661	46
367	140	46
367	45269	46
367	11384	46
367	11858	46
367	11525	46
367	1479	46
367	1366	46
367	10760	46
367	5058	46
367	3907	46
367	2331	46
367	536	46
367	5244	46
367	7190	46
367	8156	46
367	12870	46
367	29140	46
367	29143	46
367	35398	46
367	45820	90
367	232	44
367	1123	44
367	6785	44
367	214	44
367	5208	45
367	15237	45
367	232	18
367	1123	18
367	6785	18
367	214	18
367	23501	18
367	2631	19
367	10679	47
367	4916	9
367	208	9
367	1602	9
10382	4916	9
10382	208	9
10382	10382	18
10382	43499	19
10382	4036	8
10382	17130	8
10382	9104	8
10382	15032	8
10382	230	21
10382	33067	2
10382	28097	2
10382	8972	2
10382	33922	2
10382	22353	2
10382	373	25
10382	8670	28
6825	6825	18
6825	43499	19
6825	20321	8
6825	17130	8
6825	4036	8
6825	9104	8
6825	15032	8
6825	230	21
6825	23367	22
6825	33067	2
6825	28097	2
6825	8972	2
6825	33922	2
6825	22353	2
6825	373	25
6825	8670	28
44921	49482	16
44921	373	25
44921	44921	18
44921	43499	19
44921	9104	8
44921	4036	8
44921	17130	8
44921	15032	8
44921	130	21
44921	230	21
44921	33067	2
44921	28097	2
44921	8972	2
44921	33922	2
44921	22353	2
44921	8670	28
5539	9377	8
5539	208	9
28776	8374	14
28776	14751	14
28776	4349	14
28776	24595	14
28776	24605	14
28776	8722	14
28776	25552	14
28776	5859	14
28776	4218	14
28776	42719	14
28776	13420	14
28776	1474	14
28776	11486	14
28776	2691	14
28776	27856	14
28776	4740	14
28776	40219	14
28776	3380	14
28776	7481	14
28776	8875	14
28776	10989	14
28776	294	14
28776	9981	14
28776	28185	14
28776	5207	14
28776	24021	14
28776	1632	14
28776	11241	14
28776	18557	14
28776	14526	14
28776	14328	14
28776	23725	14
28776	2873	14
28776	5681	14
28776	26584	14
28776	3690	14
28776	24761	14
28776	18857	14
28776	1435	14
28776	25152	14
28776	27300	14
28776	40010	14
28776	521	14
28776	20428	14
28776	23955	14
28776	35686	14
28776	14330	14
28776	3862	14
28776	40049	14
28776	44372	14
28776	16393	14
28776	14453	14
28776	15303	14
28776	36614	14
28776	9132	14
28776	17156	14
28776	29129	14
28776	7448	14
28776	5872	14
28776	2730	14
28776	0	44
28776	0	18
28776	2631	19
28776	8374	20
28776	535	23
28776	28674	26
28776	28054	26
28776	7771	26
28776	24458	26
28776	4920	26
28674	5308	14
28674	5639	14
28674	17475	14
28674	2081	14
28674	8538	14
28674	20305	14
28674	15966	14
28674	26715	14
28674	2600	14
28674	7182	14
28674	13621	14
28674	6386	14
28674	14929	14
28674	27388	14
28674	10261	14
28674	11919	14
28674	7986	14
28674	29327	14
28674	10274	14
28674	25196	14
28674	4854	14
28674	9489	14
28674	49792	14
28674	9474	14
28674	13789	14
28674	6002	14
28674	20230	14
28674	26888	14
28674	35244	14
28674	4484	14
28674	24256	14
28674	6976	14
28674	4440	14
28674	2373	14
28674	42874	14
28674	9149	14
28674	7294	14
28674	14144	14
28674	32825	14
28674	46339	14
28674	10362	14
28674	25689	14
28674	10887	14
28674	34109	14
28674	10531	14
28674	29492	14
28674	27546	14
28674	5243	14
28674	3516	14
28674	22754	14
28674	0	44
28674	0	18
28674	2631	19
28674	7986	20
28674	535	23
28674	28776	26
